stride_lines	stride_bytes	train_step	avg_ns
33	2112	37	210
33	2112	38	207
33	2112	39	206
33	2112	40	206
34	2176	1	199
34	2176	2	208
34	2176	3	205
34	2176	4	204
34	2176	5	201
34	2176	6	193
34	2176	7	204
34	2176	8	203
34	2176	9	188
34	2176	10	202
34	2176	11	208
34	2176	12	199
34	2176	13	199
34	2176	14	196
34	2176	15	199
34	2176	16	204
34	2176	17	202
34	2176	18	203
34	2176	19	206
34	2176	20	193
34	2176	21	200
34	2176	22	198
34	2176	23	197
34	2176	24	197
34	2176	25	207
34	2176	26	200
34	2176	27	210
34	2176	28	196
34	2176	29	209
34	2176	30	205
34	2176	31	196
34	2176	32	205
34	2176	33	199
34	2176	34	208
34	2176	35	206
34	2176	36	198
34	2176	37	196
34	2176	38	200
34	2176	39	198
34	2176	40	202
35	2240	1	196
35	2240	2	207
35	2240	3	201
35	2240	4	200
35	2240	5	207
35	2240	6	196
35	2240	7	200
35	2240	8	205
35	2240	9	203
35	2240	10	202
35	2240	11	205
35	2240	12	199
35	2240	13	203
35	2240	14	202
35	2240	15	206
35	2240	16	201
35	2240	17	199
35	2240	18	200
35	2240	19	196
35	2240	20	194
35	2240	21	205
35	2240	22	198
35	2240	23	211
35	2240	24	204
35	2240	25	333
35	2240	26	203
35	2240	27	198
35	2240	28	204
35	2240	29	194
35	2240	30	198
35	2240	31	200
35	2240	32	212
35	2240	33	204
35	2240	34	206
35	2240	35	203
35	2240	36	205
35	2240	37	197
35	2240	38	199
35	2240	39	194
35	2240	40	201
36	2304	1	194
36	2304	2	203
36	2304	3	199
36	2304	4	203
36	2304	5	206
36	2304	6	201
36	2304	7	208
36	2304	8	196
36	2304	9	213
36	2304	10	195
36	2304	11	203
36	2304	12	207
36	2304	13	207
36	2304	14	190
36	2304	15	207
36	2304	16	208
36	2304	17	203
36	2304	18	211
36	2304	19	199
36	2304	20	202
36	2304	21	206
36	2304	22	202
36	2304	23	199
36	2304	24	194
36	2304	25	209
36	2304	26	199
36	2304	27	193
36	2304	28	200
36	2304	29	205
36	2304	30	196
36	2304	31	200
36	2304	32	200
36	2304	33	210
36	2304	34	198
36	2304	35	193
36	2304	36	205
36	2304	37	199
36	2304	38	192
36	2304	39	205
36	2304	40	203
37	2368	1	203
37	2368	2	197
37	2368	3	200
37	2368	4	206
37	2368	5	203
37	2368	6	195
37	2368	7	205
37	2368	8	201
37	2368	9	202
37	2368	10	212
37	2368	11	210
37	2368	12	194
37	2368	13	204
37	2368	14	200
37	2368	15	194
37	2368	16	198
37	2368	17	206
37	2368	18	203
37	2368	19	199
37	2368	20	206
37	2368	21	206
37	2368	22	196
37	2368	23	202
37	2368	24	196
37	2368	25	200
37	2368	26	200
37	2368	27	348
37	2368	28	196
37	2368	29	201
37	2368	30	205
37	2368	31	203
37	2368	32	204
37	2368	33	213
37	2368	34	202
37	2368	35	199
37	2368	36	202
37	2368	37	203
37	2368	38	201
37	2368	39	203
37	2368	40	200
38	2432	1	210
38	2432	2	201
38	2432	3	203
38	2432	4	197
38	2432	5	197
38	2432	6	201
38	2432	7	207
38	2432	8	203
38	2432	9	216
38	2432	10	201
38	2432	11	199
38	2432	12	196
38	2432	13	198
38	2432	14	213
38	2432	15	195
38	2432	16	192
38	2432	17	209
38	2432	18	202
38	2432	19	214
38	2432	20	203
38	2432	21	190
38	2432	22	216
38	2432	23	196
38	2432	24	196
38	2432	25	194
38	2432	26	195
38	2432	27	195
38	2432	28	196
38	2432	29	195
38	2432	30	202
38	2432	31	197
38	2432	32	207
38	2432	33	201
38	2432	34	202
38	2432	35	194
38	2432	36	200
38	2432	37	196
38	2432	38	203
38	2432	39	198
38	2432	40	200
39	2496	1	197
39	2496	2	199
39	2496	3	209
39	2496	4	206
39	2496	5	198
39	2496	6	195
39	2496	7	206
39	2496	8	196
39	2496	9	198
39	2496	10	200
39	2496	11	199
39	2496	12	207
39	2496	13	196
39	2496	14	201
39	2496	15	200
39	2496	16	199
39	2496	17	206
39	2496	18	196
39	2496	19	204
39	2496	20	195
39	2496	21	208
39	2496	22	197
39	2496	23	206
39	2496	24	194
39	2496	25	202
39	2496	26	208
39	2496	27	192
39	2496	28	209
39	2496	29	193
39	2496	30	202
39	2496	31	201
39	2496	32	197
39	2496	33	201
39	2496	34	195
39	2496	35	213
39	2496	36	199
39	2496	37	207
39	2496	38	198
39	2496	39	200
39	2496	40	198
40	2560	1	199
40	2560	2	201
40	2560	3	197
40	2560	4	206
40	2560	5	203
40	2560	6	202
40	2560	7	201
40	2560	8	203
40	2560	9	205
40	2560	10	196
40	2560	11	199
40	2560	12	198
40	2560	13	200
40	2560	14	200
40	2560	15	198
40	2560	16	203
40	2560	17	197
40	2560	18	201
40	2560	19	202
40	2560	20	194
40	2560	21	195
40	2560	22	206
40	2560	23	196
40	2560	24	194
40	2560	25	203
40	2560	26	202
40	2560	27	201
40	2560	28	345
40	2560	29	199
40	2560	30	201
40	2560	31	201
40	2560	32	206
40	2560	33	199
40	2560	34	197
40	2560	35	196
40	2560	36	195
40	2560	37	203
40	2560	38	206
40	2560	39	209
40	2560	40	196
41	2624	1	196
41	2624	2	199
41	2624	3	200
41	2624	4	206
41	2624	5	199
41	2624	6	209
41	2624	7	200
41	2624	8	195
41	2624	9	197
41	2624	10	199
41	2624	11	202
41	2624	12	200
41	2624	13	206
41	2624	14	193
41	2624	15	207
41	2624	16	193
41	2624	17	205
41	2624	18	204
41	2624	19	201
41	2624	20	203
41	2624	21	199
41	2624	22	212
41	2624	23	202
41	2624	24	203
41	2624	25	200
41	2624	26	202
41	2624	27	201
41	2624	28	198
41	2624	29	201
41	2624	30	199
41	2624	31	203
41	2624	32	204
41	2624	33	204
41	2624	34	202
41	2624	35	205
41	2624	36	213
41	2624	37	201
41	2624	38	205
41	2624	39	204
41	2624	40	203
42	2688	1	203
42	2688	2	210
42	2688	3	196
42	2688	4	195
42	2688	5	197
42	2688	6	200
42	2688	7	206
42	2688	8	202
42	2688	9	200
42	2688	10	200
42	2688	11	198
42	2688	12	198
42	2688	13	209
42	2688	14	196
42	2688	15	203
42	2688	16	200
42	2688	17	208
42	2688	18	200
42	2688	19	203
42	2688	20	206
42	2688	21	204
42	2688	22	198
42	2688	23	206
42	2688	24	204
42	2688	25	201
42	2688	26	212
42	2688	27	200
42	2688	28	199
42	2688	29	204
42	2688	30	203
42	2688	31	206
42	2688	32	196
42	2688	33	194
42	2688	34	210
42	2688	35	198
42	2688	36	197
42	2688	37	198
42	2688	38	196
42	2688	39	200
42	2688	40	198
43	2752	1	193
43	2752	2	214
43	2752	3	198
43	2752	4	201
43	2752	5	216
43	2752	6	202
43	2752	7	203
43	2752	8	200
43	2752	9	208
43	2752	10	212
43	2752	11	193
43	2752	12	208
43	2752	13	203
43	2752	14	206
43	2752	15	202
43	2752	16	196
43	2752	17	198
43	2752	18	210
43	2752	19	206
43	2752	20	198
43	2752	21	207
43	2752	22	207
43	2752	23	203
43	2752	24	196
43	2752	25	202
43	2752	26	205
43	2752	27	204
43	2752	28	213
43	2752	29	207
43	2752	30	199
43	2752	31	207
43	2752	32	200
43	2752	33	197
43	2752	34	203
43	2752	35	198
43	2752	36	201
43	2752	37	209
43	2752	38	204
43	2752	39	194
43	2752	40	205
44	2816	1	205
44	2816	2	189
44	2816	3	207
44	2816	4	202
44	2816	5	193
44	2816	6	206
44	2816	7	201
44	2816	8	203
44	2816	9	199
44	2816	10	196
44	2816	11	209
44	2816	12	200
44	2816	13	207
44	2816	14	203
44	2816	15	206
44	2816	16	203
44	2816	17	200
44	2816	18	203
44	2816	19	209
44	2816	20	196
44	2816	21	202
44	2816	22	201
44	2816	23	203
44	2816	24	202
44	2816	25	200
44	2816	26	199
44	2816	27	203
44	2816	28	208
44	2816	29	193
44	2816	30	202
44	2816	31	203
44	2816	32	201
44	2816	33	200
44	2816	34	199
44	2816	35	201
44	2816	36	202
44	2816	37	200
44	2816	38	198
44	2816	39	200
44	2816	40	202
45	2880	1	207
45	2880	2	193
45	2880	3	206
45	2880	4	215
45	2880	5	203
45	2880	6	199
45	2880	7	200
45	2880	8	194
45	2880	9	206
45	2880	10	205
45	2880	11	193
45	2880	12	197
45	2880	13	201
45	2880	14	211
45	2880	15	202
45	2880	16	196
45	2880	17	201
45	2880	18	201
45	2880	19	213
45	2880	20	210
45	2880	21	203
45	2880	22	206
45	2880	23	200
45	2880	24	196
45	2880	25	204
45	2880	26	199
45	2880	27	199
45	2880	28	198
45	2880	29	200
45	2880	30	210
45	2880	31	205
45	2880	32	195
45	2880	33	197
45	2880	34	196
45	2880	35	213
45	2880	36	211
45	2880	37	202
45	2880	38	205
45	2880	39	195
45	2880	40	198
46	2944	1	202
46	2944	2	203
46	2944	3	195
46	2944	4	199
46	2944	5	202
46	2944	6	204
46	2944	7	200
46	2944	8	209
46	2944	9	197
46	2944	10	196
46	2944	11	193
46	2944	12	205
46	2944	13	213
46	2944	14	200
46	2944	15	206
46	2944	16	194
46	2944	17	199
46	2944	18	193
46	2944	19	205
46	2944	20	200
46	2944	21	210
46	2944	22	200
46	2944	23	201
46	2944	24	198
46	2944	25	196
46	2944	26	206
46	2944	27	203
46	2944	28	198
46	2944	29	212
46	2944	30	200
46	2944	31	198
46	2944	32	193
46	2944	33	203
46	2944	34	196
46	2944	35	201
46	2944	36	203
46	2944	37	203
46	2944	38	209
46	2944	39	203
46	2944	40	194
47	3008	1	199
47	3008	2	205
47	3008	3	198
47	3008	4	207
47	3008	5	203
47	3008	6	206
47	3008	7	201
47	3008	8	200
47	3008	9	206
47	3008	10	209
47	3008	11	203
47	3008	12	206
47	3008	13	201
47	3008	14	196
47	3008	15	197
47	3008	16	200
47	3008	17	201
47	3008	18	190
47	3008	19	190
47	3008	20	196
47	3008	21	194
47	3008	22	203
47	3008	23	199
47	3008	24	201
47	3008	25	203
47	3008	26	206
47	3008	27	206
47	3008	28	203
47	3008	29	203
47	3008	30	204
47	3008	31	193
47	3008	32	195
47	3008	33	196
47	3008	34	196
47	3008	35	199
47	3008	36	199
47	3008	37	201
47	3008	38	202
47	3008	39	203
47	3008	40	203
48	3072	1	197
48	3072	2	206
48	3072	3	199
48	3072	4	202
48	3072	5	206
48	3072	6	205
48	3072	7	203
48	3072	8	197
48	3072	9	499
48	3072	10	208
48	3072	11	202
48	3072	12	194
48	3072	13	206
48	3072	14	193
48	3072	15	199
48	3072	16	203
48	3072	17	196
48	3072	18	205
48	3072	19	204
48	3072	20	204
48	3072	21	199
48	3072	22	200
48	3072	23	198
48	3072	24	204
48	3072	25	200
48	3072	26	200
48	3072	27	202
48	3072	28	200
48	3072	29	199
48	3072	30	200
48	3072	31	198
48	3072	32	210
48	3072	33	197
48	3072	34	206
48	3072	35	212
48	3072	36	207
48	3072	37	194
48	3072	38	202
48	3072	39	202
48	3072	40	204
49	3136	1	200
49	3136	2	199
49	3136	3	201
49	3136	4	202
49	3136	5	210
49	3136	6	207
49	3136	7	212
49	3136	8	193
49	3136	9	195
49	3136	10	206
49	3136	11	195
49	3136	12	196
49	3136	13	203
49	3136	14	201
49	3136	15	206
49	3136	16	204
49	3136	17	197
49	3136	18	202
49	3136	19	198
49	3136	20	208
49	3136	21	207
49	3136	22	206
49	3136	23	203
49	3136	24	201
49	3136	25	206
49	3136	26	197
49	3136	27	205
49	3136	28	200
49	3136	29	196
49	3136	30	200
49	3136	31	196
49	3136	32	199
49	3136	33	201
49	3136	34	193
49	3136	35	200
49	3136	36	206
49	3136	37	202
49	3136	38	199
49	3136	39	206
49	3136	40	209
50	3200	1	200
50	3200	2	207
50	3200	3	211
50	3200	4	198
50	3200	5	202
50	3200	6	198
50	3200	7	200
50	3200	8	202
50	3200	9	209
50	3200	10	205
50	3200	11	205
50	3200	12	200
50	3200	13	200
50	3200	14	193
50	3200	15	200
50	3200	16	206
50	3200	17	201
50	3200	18	208
50	3200	19	204
50	3200	20	196
50	3200	21	200
50	3200	22	205
50	3200	23	207
50	3200	24	201
50	3200	25	209
50	3200	26	206
50	3200	27	205
50	3200	28	199
50	3200	29	203
50	3200	30	200
50	3200	31	200
50	3200	32	203
50	3200	33	201
50	3200	34	210
50	3200	35	196
50	3200	36	195
50	3200	37	194
50	3200	38	203
50	3200	39	202
50	3200	40	196
51	3264	1	199
51	3264	2	206
51	3264	3	206
51	3264	4	195
51	3264	5	207
51	3264	6	201
51	3264	7	208
51	3264	8	199
51	3264	9	203
51	3264	10	196
51	3264	11	205
51	3264	12	194
51	3264	13	200
51	3264	14	200
51	3264	15	196
51	3264	16	193
51	3264	17	208
51	3264	18	202
51	3264	19	197
51	3264	20	195
51	3264	21	199
51	3264	22	207
51	3264	23	202
51	3264	24	200
51	3264	25	201
51	3264	26	203
51	3264	27	200
51	3264	28	193
51	3264	29	212
51	3264	30	196
51	3264	31	201
51	3264	32	191
51	3264	33	203
51	3264	34	203
51	3264	35	203
51	3264	36	200
51	3264	37	198
51	3264	38	210
51	3264	39	206
51	3264	40	200
52	3328	1	209
52	3328	2	201
52	3328	3	202
52	3328	4	209
52	3328	5	212
52	3328	6	196
52	3328	7	193
52	3328	8	210
52	3328	9	203
52	3328	10	197
52	3328	11	197
52	3328	12	198
52	3328	13	206
52	3328	14	195
52	3328	15	207
52	3328	16	205
52	3328	17	206
52	3328	18	198
52	3328	19	206
52	3328	20	200
52	3328	21	203
52	3328	22	202
52	3328	23	200
52	3328	24	201
52	3328	25	203
52	3328	26	205
52	3328	27	199
52	3328	28	200
52	3328	29	210
52	3328	30	197
52	3328	31	202
52	3328	32	193
52	3328	33	201
52	3328	34	206
52	3328	35	203
52	3328	36	202
52	3328	37	206
52	3328	38	195
52	3328	39	200
52	3328	40	207
53	3392	1	200
53	3392	2	203
53	3392	3	209
53	3392	4	203
53	3392	5	200
53	3392	6	323
53	3392	7	196
53	3392	8	202
53	3392	9	196
53	3392	10	196
53	3392	11	205
53	3392	12	203
53	3392	13	199
53	3392	14	202
53	3392	15	204
53	3392	16	203
53	3392	17	211
53	3392	18	198
53	3392	19	199
53	3392	20	211
53	3392	21	198
53	3392	22	200
53	3392	23	201
53	3392	24	200
53	3392	25	199
53	3392	26	204
53	3392	27	206
53	3392	28	206
53	3392	29	204
53	3392	30	203
53	3392	31	209
53	3392	32	200
53	3392	33	206
53	3392	34	199
53	3392	35	203
53	3392	36	205
53	3392	37	193
53	3392	38	201
53	3392	39	200
53	3392	40	200
54	3456	1	206
54	3456	2	202
54	3456	3	200
54	3456	4	198
54	3456	5	200
54	3456	6	212
54	3456	7	196
54	3456	8	201
54	3456	9	201
54	3456	10	201
54	3456	11	201
54	3456	12	199
54	3456	13	195
54	3456	14	206
54	3456	15	192
54	3456	16	194
54	3456	17	212
54	3456	18	199
54	3456	19	198
54	3456	20	202
54	3456	21	196
54	3456	22	213
54	3456	23	196
54	3456	24	199
54	3456	25	205
54	3456	26	195
54	3456	27	193
54	3456	28	204
54	3456	29	200
54	3456	30	213
54	3456	31	193
54	3456	32	204
54	3456	33	209
54	3456	34	190
54	3456	35	199
54	3456	36	205
54	3456	37	201
54	3456	38	204
54	3456	39	197
54	3456	40	203
55	3520	1	201
55	3520	2	200
55	3520	3	205
55	3520	4	203
55	3520	5	195
55	3520	6	197
55	3520	7	207
55	3520	8	200
55	3520	9	194
55	3520	10	207
55	3520	11	196
55	3520	12	208
55	3520	13	204
55	3520	14	199
55	3520	15	198
55	3520	16	198
55	3520	17	204
55	3520	18	207
55	3520	19	203
55	3520	20	199
55	3520	21	205
55	3520	22	200
55	3520	23	206
55	3520	24	199
55	3520	25	201
55	3520	26	209
55	3520	27	198
55	3520	28	213
55	3520	29	204
55	3520	30	200
55	3520	31	206
55	3520	32	206
55	3520	33	211
55	3520	34	203
55	3520	35	205
55	3520	36	196
55	3520	37	199
55	3520	38	199
55	3520	39	196
55	3520	40	193
56	3584	1	199
56	3584	2	193
56	3584	3	199
56	3584	4	200
56	3584	5	198
56	3584	6	203
56	3584	7	196
56	3584	8	201
56	3584	9	204
56	3584	10	200
56	3584	11	195
56	3584	12	196
56	3584	13	200
56	3584	14	197
56	3584	15	200
56	3584	16	199
56	3584	17	196
56	3584	18	206
56	3584	19	200
56	3584	20	202
56	3584	21	201
56	3584	22	202
56	3584	23	198
56	3584	24	201
56	3584	25	204
56	3584	26	203
56	3584	27	196
56	3584	28	204
56	3584	29	197
56	3584	30	207
56	3584	31	201
56	3584	32	207
56	3584	33	198
56	3584	34	199
56	3584	35	194
56	3584	36	203
56	3584	37	201
56	3584	38	212
56	3584	39	193
56	3584	40	200
57	3648	1	193
57	3648	2	206
57	3648	3	193
57	3648	4	206
57	3648	5	194
57	3648	6	206
57	3648	7	196
57	3648	8	196
57	3648	9	202
57	3648	10	206
57	3648	11	200
57	3648	12	202
57	3648	13	207
57	3648	14	209
57	3648	15	206
57	3648	16	201
57	3648	17	196
57	3648	18	203
57	3648	19	193
57	3648	20	209
57	3648	21	196
57	3648	22	207
57	3648	23	211
57	3648	24	196
57	3648	25	196
57	3648	26	196
57	3648	27	199
57	3648	28	196
57	3648	29	207
57	3648	30	193
57	3648	31	205
57	3648	32	203
57	3648	33	200
57	3648	34	204
57	3648	35	195
57	3648	36	204
57	3648	37	206
57	3648	38	201
57	3648	39	196
57	3648	40	213
58	3712	1	207
58	3712	2	209
58	3712	3	199
58	3712	4	196
58	3712	5	203
58	3712	6	207
58	3712	7	206
58	3712	8	196
58	3712	9	199
58	3712	10	210
58	3712	11	203
58	3712	12	203
58	3712	13	208
58	3712	14	196
58	3712	15	199
58	3712	16	203
58	3712	17	200
58	3712	18	199
58	3712	19	210
58	3712	20	206
58	3712	21	200
58	3712	22	195
58	3712	23	206
58	3712	24	200
58	3712	25	208
58	3712	26	206
58	3712	27	200
58	3712	28	206
58	3712	29	201
58	3712	30	193
58	3712	31	209
58	3712	32	206
58	3712	33	202
58	3712	34	208
58	3712	35	205
58	3712	36	199
58	3712	37	205
58	3712	38	204
58	3712	39	358
58	3712	40	200
59	3776	1	203
59	3776	2	203
59	3776	3	205
59	3776	4	197
59	3776	5	208
59	3776	6	206
59	3776	7	196
59	3776	8	200
59	3776	9	202
59	3776	10	196
59	3776	11	198
59	3776	12	197
59	3776	13	197
59	3776	14	196
59	3776	15	209
59	3776	16	198
59	3776	17	203
59	3776	18	206
59	3776	19	205
59	3776	20	199
59	3776	21	207
59	3776	22	208
59	3776	23	201
59	3776	24	200
59	3776	25	205
59	3776	26	201
59	3776	27	209
59	3776	28	201
59	3776	29	198
59	3776	30	201
59	3776	31	200
59	3776	32	196
59	3776	33	203
59	3776	34	210
59	3776	35	196
59	3776	36	200
59	3776	37	206
59	3776	38	205
59	3776	39	204
59	3776	40	204
60	3840	1	195
60	3840	2	197
60	3840	3	203
60	3840	4	206
60	3840	5	194
60	3840	6	200
60	3840	7	209
60	3840	8	195
60	3840	9	196
60	3840	10	200
60	3840	11	202
60	3840	12	206
60	3840	13	200
60	3840	14	196
60	3840	15	204
60	3840	16	201
60	3840	17	193
60	3840	18	209
60	3840	19	201
60	3840	20	206
60	3840	21	200
60	3840	22	197
60	3840	23	200
60	3840	24	202
60	3840	25	197
60	3840	26	199
60	3840	27	204
60	3840	28	206
60	3840	29	205
60	3840	30	199
60	3840	31	206
60	3840	32	200
60	3840	33	194
60	3840	34	195
60	3840	35	213
60	3840	36	205
60	3840	37	199
60	3840	38	210
60	3840	39	204
60	3840	40	202
61	3904	1	196
61	3904	2	195
61	3904	3	209
61	3904	4	200
61	3904	5	200
61	3904	6	198
61	3904	7	200
61	3904	8	193
61	3904	9	209
61	3904	10	209
61	3904	11	202
61	3904	12	200
61	3904	13	203
61	3904	14	207
61	3904	15	203
61	3904	16	200
61	3904	17	201
61	3904	18	202
61	3904	19	210
61	3904	20	206
61	3904	21	203
61	3904	22	194
61	3904	23	202
61	3904	24	194
61	3904	25	203
61	3904	26	203
61	3904	27	199
61	3904	28	206
61	3904	29	199
61	3904	30	363
61	3904	31	199
61	3904	32	203
61	3904	33	206
61	3904	34	197
61	3904	35	206
61	3904	36	203
61	3904	37	201
61	3904	38	203
61	3904	39	198
61	3904	40	201
62	3968	1	197
62	3968	2	200
62	3968	3	209
62	3968	4	200
62	3968	5	205
62	3968	6	206
62	3968	7	208
62	3968	8	207
62	3968	9	200
62	3968	10	204
62	3968	11	203
62	3968	12	200
62	3968	13	206
62	3968	14	207
62	3968	15	205
62	3968	16	203
62	3968	17	200
62	3968	18	201
62	3968	19	197
62	3968	20	201
62	3968	21	206
62	3968	22	208
62	3968	23	206
62	3968	24	207
62	3968	25	203
62	3968	26	199
62	3968	27	199
62	3968	28	197
62	3968	29	206
62	3968	30	211
62	3968	31	204
62	3968	32	207
62	3968	33	193
62	3968	34	206
62	3968	35	206
62	3968	36	205
62	3968	37	208
62	3968	38	216
62	3968	39	205
62	3968	40	205
63	4032	1	198
63	4032	2	197
63	4032	3	196
63	4032	4	206
63	4032	5	202
63	4032	6	199
63	4032	7	206
63	4032	8	199
63	4032	9	205
63	4032	10	204
63	4032	11	207
63	4032	12	203
63	4032	13	196
63	4032	14	204
63	4032	15	201
63	4032	16	199
63	4032	17	204
63	4032	18	196
63	4032	19	200
63	4032	20	199
63	4032	21	205
63	4032	22	200
63	4032	23	199
63	4032	24	203
63	4032	25	209
63	4032	26	203
63	4032	27	210
63	4032	28	207
63	4032	29	201
63	4032	30	202
63	4032	31	207
63	4032	32	203
63	4032	33	200
63	4032	34	197
63	4032	35	195
63	4032	36	206
63	4032	37	199
63	4032	38	202
63	4032	39	203
63	4032	40	200
64	4096	1	211
64	4096	2	206
64	4096	3	203
64	4096	4	212
64	4096	5	212
64	4096	6	206
64	4096	7	200
64	4096	8	206
64	4096	9	209
64	4096	10	199
64	4096	11	199
64	4096	12	202
64	4096	13	206
64	4096	14	200
64	4096	15	200
64	4096	16	198
64	4096	17	206
64	4096	18	197
64	4096	19	201
64	4096	20	202
64	4096	21	201
64	4096	22	197
64	4096	23	199
64	4096	24	204
64	4096	25	207
64	4096	26	202
64	4096	27	195
64	4096	28	199
64	4096	29	199
64	4096	30	196
64	4096	31	211
64	4096	32	196
64	4096	33	198
64	4096	34	193
64	4096	35	208
64	4096	36	207
64	4096	37	207
64	4096	38	198
64	4096	39	202
64	4096	40	199
